code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders,num_per_ages,scores_per_age_genders,num_per_ages_genders,scores_per_ages,spa_10s_npg_male,spa_10s_npg_female,spa_20s_npg_male,spa_20s_npg_female,spa_30s_npg_male,spa_30s_npg_female,spa_40s_npg_male,spa_40s_npg_female,spa_50s_npg_male,spa_50s_npg_female,npa_10s_npg_male,npa_10s_npg_female,npa_20s_npg_male,npa_20s_npg_female,npa_30s_npg_male,npa_30s_npg_female,npa_40s_npg_male,npa_40s_npg_female,npa_50s_npg_male,npa_50s_npg_female,spa_10s_npa_10s,spa_20s_npa_20s,spa_30s_npa_30s,spa_40s_npa_40s,spa_50s_npa_50s
190244,러브 앳,3.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,0.0,10.0,"[0.0, 10.0, 10.0, 0.0, 0.0]","[100, 19]","[0, 67, 33, 0, 0]","[0.0, 0.0, 10.0, 1.9, 10.0, 1.9, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 67.0, 12.73, 33.0, 6.27, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.7, 3.3, 0.0, 0.0, 0.0, 6.7, 3.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,10.0,1.9,10.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,67.0,12.73,33.0,6.27,0.0,0.0,0.0,0.0,0.0,6.7,3.3,0.0,0.0
177332,쁘띠 아만다,6.0,이 영화는 40대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.0,8.5,"[0.0, 9.0, 8.5, 0.0, 8.5]","[33, 67]","[0, 33, 33, 0, 33]","[0.0, 0.0, 2.97, 6.03, 2.81, 5.7, 0.0, 0.0, 2.81, 5.7]","[0.0, 0.0, 10.89, 22.11, 10.89, 22.11, 0.0, 0.0, 10.89, 22.11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.97, 2.97, 0.0, 2.97, 0.0, 2.81, 2.81, 0.0, 2.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.81, 2.81, 0.0, 2.81]",0.0,0.0,2.97,6.03,2.81,5.7,0.0,0.0,2.81,5.7,0.0,0.0,10.89,22.11,10.89,22.11,0.0,0.0,10.89,22.11,0.0,2.97,2.81,0.0,2.81
188765,문신을 한 신부님,11.0,이 영화는 40대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.43,8.0,"[8.0, 8.0, 8.8, 7.0, 10.0]","[64, 36]","[9, 9, 45, 27, 9]","[5.12, 2.88, 5.12, 2.88, 5.63, 3.17, 4.48, 2.52, 6.4, 3.6]","[5.76, 3.24, 5.76, 3.24, 28.8, 16.2, 17.28, 9.72, 5.76, 3.24]","[0.72, 0.72, 3.6, 2.16, 0.72, 0.72, 0.72, 3.6, 2.16, 0.72, 0.79, 0.79, 3.96, 2.38, 0.79, 0.63, 0.63, 3.15, 1.89, 0.63, 0.9, 0.9, 4.5, 2.7, 0.9]",5.12,2.88,5.12,2.88,5.63,3.17,4.48,2.52,6.4,3.6,5.76,3.24,5.76,3.24,28.8,16.2,17.28,9.72,5.76,3.24,0.72,0.72,3.96,1.89,0.9
182348,로망,83.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.83,9.08,"[9.33, 9.31, 8.89, 8.8, 8.2]","[42, 58]","[4, 39, 34, 12, 12]","[3.92, 5.41, 3.91, 5.4, 3.73, 5.16, 3.7, 5.1, 3.44, 4.76]","[1.68, 2.32, 16.38, 22.62, 14.28, 19.72, 5.04, 6.96, 5.04, 6.96]","[0.37, 3.64, 3.17, 1.12, 1.12, 0.37, 3.63, 3.17, 1.12, 1.12, 0.36, 3.47, 3.02, 1.07, 1.07, 0.35, 3.43, 2.99, 1.06, 1.06, 0.33, 3.2, 2.79, 0.98, 0.98]",3.92,5.41,3.91,5.4,3.73,5.16,3.7,5.1,3.44,4.76,1.68,2.32,16.38,22.62,14.28,19.72,5.04,6.96,5.04,6.96,0.37,3.63,3.02,1.06,0.98
181114,날씨의 아이,789.0,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,8.5,8.11,"[8.91, 8.42, 7.9, 8.2, 8.55]","[70, 30]","[14, 55, 18, 9, 4]","[6.24, 2.67, 5.89, 2.53, 5.53, 2.37, 5.74, 2.46, 5.99, 2.56]","[9.8, 4.2, 38.5, 16.5, 12.6, 5.4, 6.3, 2.7, 2.8, 1.2]","[1.25, 4.9, 1.6, 0.8, 0.36, 1.18, 4.63, 1.52, 0.76, 0.34, 1.11, 4.34, 1.42, 0.71, 0.32, 1.15, 4.51, 1.48, 0.74, 0.33, 1.2, 4.7, 1.54, 0.77, 0.34]",6.24,2.67,5.89,2.53,5.53,2.37,5.74,2.46,5.99,2.56,9.8,4.2,38.5,16.5,12.6,5.4,6.3,2.7,2.8,1.2,1.25,4.63,1.42,0.74,0.34
183854,죽지않는 인간들의 밤,179.0,이 영화는 30대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.51,9.14,"[9.0, 9.02, 8.24, 9.14, 9.12]","[55, 45]","[1, 37, 33, 21, 9]","[4.95, 4.05, 4.96, 4.06, 4.53, 3.71, 5.03, 4.11, 5.02, 4.1]","[0.55, 0.45, 20.35, 16.65, 18.15, 14.85, 11.55, 9.45, 4.95, 4.05]","[0.09, 3.33, 2.97, 1.89, 0.81, 0.09, 3.34, 2.98, 1.89, 0.81, 0.08, 3.05, 2.72, 1.73, 0.74, 0.09, 3.38, 3.02, 1.92, 0.82, 0.09, 3.37, 3.01, 1.92, 0.82]",4.95,4.05,4.96,4.06,4.53,3.71,5.03,4.11,5.02,4.1,0.55,0.45,20.35,16.65,18.15,14.85,11.55,9.45,4.95,4.05,0.09,3.34,2.72,1.92,0.82
191633,트롤: 월드 투어,99.0,이 영화는 10대 여성이 좋아하는 OST가 뛰어난 영화입니다.,8.68,8.51,"[10.0, 8.78, 8.37, 8.55, 8.0]","[28, 72]","[4, 18, 43, 31, 3]","[2.8, 7.2, 2.46, 6.32, 2.34, 6.03, 2.39, 6.16, 2.24, 5.76]","[1.12, 2.88, 5.04, 12.96, 12.04, 30.96, 8.68, 22.32, 0.84, 2.16]","[0.4, 1.8, 4.3, 3.1, 0.3, 0.35, 1.58, 3.78, 2.72, 0.26, 0.33, 1.51, 3.6, 2.59, 0.25, 0.34, 1.54, 3.68, 2.65, 0.26, 0.32, 1.44, 3.44, 2.48, 0.24]",2.8,7.2,2.46,6.32,2.34,6.03,2.39,6.16,2.24,5.76,1.12,2.88,5.04,12.96,12.04,30.96,8.68,22.32,0.84,2.16,0.4,1.58,3.6,2.65,0.24
189141,삼진그룹 영어토익반,699.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.87,9.13,"[9.68, 9.06, 8.85, 8.95, 9.02]","[40, 60]","[6, 49, 25, 14, 6]","[3.87, 5.81, 3.62, 5.44, 3.54, 5.31, 3.58, 5.37, 3.61, 5.41]","[2.4, 3.6, 19.6, 29.4, 10.0, 15.0, 5.6, 8.4, 2.4, 3.6]","[0.58, 4.74, 2.42, 1.36, 0.58, 0.54, 4.44, 2.27, 1.27, 0.54, 0.53, 4.34, 2.21, 1.24, 0.53, 0.54, 4.39, 2.24, 1.25, 0.54, 0.54, 4.42, 2.25, 1.26, 0.54]",3.87,5.81,3.62,5.44,3.54,5.31,3.58,5.37,3.61,5.41,2.4,3.6,19.6,29.4,10.0,15.0,5.6,8.4,2.4,3.6,0.58,4.44,2.21,1.25,0.54
192146,헌트,3.0,이 영화는 40대 남성이 좋아하는 연출이 뛰어난 영화입니다.,7.5,9.0,"[0.0, 9.0, 7.0, 8.0, 0.0]","[67, 33]","[0, 33, 33, 33, 0]","[0.0, 0.0, 6.03, 2.97, 4.69, 2.31, 5.36, 2.64, 0.0, 0.0]","[0.0, 0.0, 22.11, 10.89, 22.11, 10.89, 22.11, 10.89, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.97, 2.97, 2.97, 0.0, 0.0, 2.31, 2.31, 2.31, 0.0, 0.0, 2.64, 2.64, 2.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,6.03,2.97,4.69,2.31,5.36,2.64,0.0,0.0,0.0,0.0,22.11,10.89,22.11,10.89,22.11,10.89,0.0,0.0,0.0,2.97,2.31,2.64,0.0
10676,타이페이 스토리,27.0,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.73,8.0,"[0.0, 8.36, 8.25, 8.8, 8.33]","[56, 44]","[0, 41, 30, 19, 11]","[0.0, 0.0, 4.68, 3.68, 4.62, 3.63, 4.93, 3.87, 4.66, 3.67]","[0.0, 0.0, 22.96, 18.04, 16.8, 13.2, 10.64, 8.36, 6.16, 4.84]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.43, 2.51, 1.59, 0.92, 0.0, 3.38, 2.48, 1.57, 0.91, 0.0, 3.61, 2.64, 1.67, 0.97, 0.0, 3.42, 2.5, 1.58, 0.92]",0.0,0.0,4.68,3.68,4.62,3.63,4.93,3.87,4.66,3.67,0.0,0.0,22.96,18.04,16.8,13.2,10.64,8.36,6.16,4.84,0.0,3.43,2.48,1.67,0.92
164956,틴 스피릿,6.0,"이 영화는 20대 여성이 좋아하는 영상미, 연기가 뛰어난 영화입니다.",0.0,8.0,"[0.0, 8.0, 8.0, 0.0, 0.0]","[100, 15]","[0, 83, 17, 0, 0]","[0.0, 0.0, 8.0, 1.2, 8.0, 1.2, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 83.0, 12.45, 17.0, 2.55, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.64, 1.36, 0.0, 0.0, 0.0, 6.64, 1.36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,8.0,1.2,8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,83.0,12.45,17.0,2.55,0.0,0.0,0.0,0.0,0.0,6.64,1.36,0.0,0.0
96984,누구의 딸도 아닌 해원,6.0,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.33,8.67,"[0.0, 9.0, 0.0, 0.0, 0.0]","[50, 50]","[0, 100, 0, 0, 0]","[0.0, 0.0, 4.5, 4.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
95473,고양이를 빌려드립니다,1.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,0.0,5.0,"[0.0, 5.0, 0.0, 0.0, 0.0]","[100, 21]","[0, 100, 0, 0, 0]","[0.0, 0.0, 5.0, 1.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 100.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,5.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
168019,리지,25.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,6.83,7.84,"[8.0, 7.88, 6.0, 0.0, 8.67]","[24, 76]","[4, 64, 20, 0, 12]","[1.92, 6.08, 1.89, 5.99, 1.44, 4.56, 0.0, 0.0, 2.08, 6.59]","[0.96, 3.04, 15.36, 48.64, 4.8, 15.2, 0.0, 0.0, 2.88, 9.12]","[0.32, 5.12, 1.6, 0.0, 0.96, 0.32, 5.04, 1.58, 0.0, 0.95, 0.24, 3.84, 1.2, 0.0, 0.72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 5.55, 1.73, 0.0, 1.04]",1.92,6.08,1.89,5.99,1.44,4.56,0.0,0.0,2.08,6.59,0.96,3.04,15.36,48.64,4.8,15.2,0.0,0.0,2.88,9.12,0.32,5.04,1.2,0.0,1.04
159863,라플라스의 마녀,16.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,7.0,6.83,"[5.67, 7.11, 9.0, 2.0, 0.0]","[25, 75]","[19, 56, 19, 6, 0]","[1.42, 4.25, 1.78, 5.33, 2.25, 6.75, 0.5, 1.5, 0.0, 0.0]","[4.75, 14.25, 14.0, 42.0, 4.75, 14.25, 1.5, 4.5, 0.0, 0.0]","[1.08, 3.18, 1.08, 0.34, 0.0, 1.35, 3.98, 1.35, 0.43, 0.0, 1.71, 5.04, 1.71, 0.54, 0.0, 0.38, 1.12, 0.38, 0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.42,4.25,1.78,5.33,2.25,6.75,0.5,1.5,0.0,0.0,4.75,14.25,14.0,42.0,4.75,14.25,1.5,4.5,0.0,0.0,1.08,3.98,1.71,0.12,0.0
179399,기도하는 남자,2.0,이 영화는 40대 남성이 좋아하는 연기가 뛰어난 영화입니다.,10.0,7.0,"[0.0, 10.0, 7.0, 0.0, 0.0]","[50, 50]","[0, 50, 50, 0, 0]","[0.0, 0.0, 5.0, 5.0, 3.5, 3.5, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 25.0, 25.0, 25.0, 25.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 0.0, 0.0, 3.5, 3.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,5.0,5.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,0.0,0.0
185150,이장,15.0,이 영화는 40대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.6,8.8,"[0.0, 9.08, 10.0, 7.0, 0.0]","[33, 67]","[0, 80, 13, 7, 0]","[0.0, 0.0, 3.0, 6.08, 3.3, 6.7, 2.31, 4.69, 0.0, 0.0]","[0.0, 0.0, 26.4, 53.6, 4.29, 8.71, 2.31, 4.69, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.26, 1.18, 0.64, 0.0, 0.0, 8.0, 1.3, 0.7, 0.0, 0.0, 5.6, 0.91, 0.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,3.0,6.08,3.3,6.7,2.31,4.69,0.0,0.0,0.0,0.0,26.4,53.6,4.29,8.71,2.31,4.69,0.0,0.0,0.0,7.26,1.3,0.49,0.0
171455,하이 라이프,6.0,"이 영화는 40대 남성이 좋아하는 스토리, 연기가 뛰어난 영화입니다.",8.0,4.67,"[0.0, 7.0, 1.0, 8.0, 0.0]","[50, 50]","[0, 50, 17, 33, 0]","[0.0, 0.0, 3.5, 3.5, 0.5, 0.5, 4.0, 4.0, 0.0, 0.0]","[0.0, 0.0, 25.0, 25.0, 8.5, 8.5, 16.5, 16.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5, 1.19, 2.31, 0.0, 0.0, 0.5, 0.17, 0.33, 0.0, 0.0, 4.0, 1.36, 2.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,3.5,3.5,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,25.0,25.0,8.5,8.5,16.5,16.5,0.0,0.0,0.0,3.5,0.17,2.64,0.0
180385,니나 내나,3.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.0,6.0,"[7.5, 9.0, 0.0, 0.0, 0.0]","[67, 33]","[67, 33, 0, 0, 0]","[5.03, 2.48, 6.03, 2.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[44.89, 22.11, 22.11, 10.89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.03, 2.48, 0.0, 0.0, 0.0, 6.03, 2.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.03,2.48,6.03,2.97,0.0,0.0,0.0,0.0,0.0,0.0,44.89,22.11,22.11,10.89,0.0,0.0,0.0,0.0,0.0,0.0,5.03,2.97,0.0,0.0,0.0
174530,시민 노무현,24.0,이 영화는 40대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.67,9.56,"[0.0, 9.6, 9.56, 9.43, 10.0]","[25, 75]","[0, 21, 38, 29, 12]","[0.0, 0.0, 2.4, 7.2, 2.39, 7.17, 2.36, 7.07, 2.5, 7.5]","[0.0, 0.0, 5.25, 15.75, 9.5, 28.5, 7.25, 21.75, 3.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.02, 3.65, 2.78, 1.15, 0.0, 2.01, 3.63, 2.77, 1.15, 0.0, 1.98, 3.58, 2.73, 1.13, 0.0, 2.1, 3.8, 2.9, 1.2]",0.0,0.0,2.4,7.2,2.39,7.17,2.36,7.07,2.5,7.5,0.0,0.0,5.25,15.75,9.5,28.5,7.25,21.75,3.0,9.0,0.0,2.02,3.63,2.73,1.2
199406,미드나이트 스카이,5.0,이 영화는 40대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.6,0.0,"[0.0, 6.67, 0.0, 8.0, 10.0]","[100, 21]","[0, 60, 0, 20, 20]","[0.0, 0.0, 6.67, 1.4, 0.0, 0.0, 8.0, 1.68, 10.0, 2.1]","[0.0, 0.0, 60.0, 12.6, 0.0, 0.0, 20.0, 4.2, 20.0, 4.2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 1.33, 1.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.8, 0.0, 1.6, 1.6, 0.0, 6.0, 0.0, 2.0, 2.0]",0.0,0.0,6.67,1.4,0.0,0.0,8.0,1.68,10.0,2.1,0.0,0.0,60.0,12.6,0.0,0.0,20.0,4.2,20.0,4.2,0.0,4.0,0.0,1.6,2.0
179307,벌새,967.0,이 영화는 20대 여성이 좋아하는 연출이 뛰어난 영화입니다.,8.64,9.1,"[9.51, 8.91, 8.93, 9.2, 8.92]","[29, 71]","[4, 55, 25, 10, 5]","[2.76, 6.75, 2.58, 6.33, 2.59, 6.34, 2.67, 6.53, 2.59, 6.33]","[1.16, 2.84, 15.95, 39.05, 7.25, 17.75, 2.9, 7.1, 1.45, 3.55]","[0.38, 5.23, 2.38, 0.95, 0.48, 0.36, 4.9, 2.23, 0.89, 0.45, 0.36, 4.91, 2.23, 0.89, 0.45, 0.37, 5.06, 2.3, 0.92, 0.46, 0.36, 4.91, 2.23, 0.89, 0.45]",2.76,6.75,2.58,6.33,2.59,6.34,2.67,6.53,2.59,6.33,1.16,2.84,15.95,39.05,7.25,17.75,2.9,7.1,1.45,3.55,0.38,4.9,2.23,0.92,0.45
177508,강변호텔,114.0,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.14,7.16,"[0.0, 7.77, 7.78, 8.22, 6.25]","[55, 45]","[0, 46, 39, 8, 7]","[0.0, 0.0, 4.27, 3.5, 4.28, 3.5, 4.52, 3.7, 3.44, 2.81]","[0.0, 0.0, 25.3, 20.7, 21.45, 17.55, 4.4, 3.6, 3.85, 3.15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.57, 3.03, 0.62, 0.54, 0.0, 3.58, 3.03, 0.62, 0.54, 0.0, 3.78, 3.21, 0.66, 0.58, 0.0, 2.88, 2.44, 0.5, 0.44]",0.0,0.0,4.27,3.5,4.28,3.5,4.52,3.7,3.44,2.81,0.0,0.0,25.3,20.7,21.45,17.55,4.4,3.6,3.85,3.15,0.0,3.57,3.03,0.66,0.44
175393,국제수사,179.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.99,7.44,"[6.0, 7.07, 7.17, 7.74, 6.95]","[49, 51]","[2, 32, 34, 22, 11]","[2.94, 3.06, 3.46, 3.61, 3.51, 3.66, 3.79, 3.95, 3.41, 3.54]","[0.98, 1.02, 15.68, 16.32, 16.66, 17.34, 10.78, 11.22, 5.39, 5.61]","[0.12, 1.92, 2.04, 1.32, 0.66, 0.14, 2.26, 2.4, 1.56, 0.78, 0.14, 2.29, 2.44, 1.58, 0.79, 0.15, 2.48, 2.63, 1.7, 0.85, 0.14, 2.22, 2.36, 1.53, 0.76]",2.94,3.06,3.46,3.61,3.51,3.66,3.79,3.95,3.41,3.54,0.98,1.02,15.68,16.32,16.66,17.34,10.78,11.22,5.39,5.61,0.12,2.26,2.44,1.7,0.76
189001,인비저블맨,329.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.62,9.08,"[8.8, 8.73, 8.96, 9.0, 8.77]","[56, 44]","[2, 50, 27, 12, 9]","[4.93, 3.87, 4.89, 3.84, 5.02, 3.94, 5.04, 3.96, 4.91, 3.86]","[1.12, 0.88, 28.0, 22.0, 15.12, 11.88, 6.72, 5.28, 5.04, 3.96]","[0.18, 4.4, 2.38, 1.06, 0.79, 0.17, 4.37, 2.36, 1.05, 0.79, 0.18, 4.48, 2.42, 1.08, 0.81, 0.18, 4.5, 2.43, 1.08, 0.81, 0.18, 4.38, 2.37, 1.05, 0.79]",4.93,3.87,4.89,3.84,5.02,3.94,5.04,3.96,4.91,3.86,1.12,0.88,28.0,22.0,15.12,11.88,6.72,5.28,5.04,3.96,0.18,4.37,2.42,1.08,0.79
166092,PMC: 더 벙커,1168.0,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,6.62,6.42,"[6.57, 6.51, 6.62, 6.46, 6.5]","[55, 45]","[4, 42, 25, 20, 9]","[3.61, 2.96, 3.58, 2.93, 3.64, 2.98, 3.55, 2.91, 3.58, 2.92]","[2.2, 1.8, 23.1, 18.9, 13.75, 11.25, 11.0, 9.0, 4.95, 4.05]","[0.26, 2.76, 1.64, 1.31, 0.59, 0.26, 2.73, 1.63, 1.3, 0.59, 0.26, 2.78, 1.66, 1.32, 0.6, 0.26, 2.71, 1.61, 1.29, 0.58, 0.26, 2.73, 1.62, 1.3, 0.58]",3.61,2.96,3.58,2.93,3.64,2.98,3.55,2.91,3.58,2.92,2.2,1.8,23.1,18.9,13.75,11.25,11.0,9.0,4.95,4.05,0.26,2.73,1.66,1.29,0.58
193970,더 프롬,4.0,이 영화는 20대 여성이 좋아하는 OST가 뛰어난 영화입니다.,10.0,8.67,"[10.0, 10.0, 8.0, 0.0, 0.0]","[25, 75]","[25, 25, 50, 0, 0]","[2.5, 7.5, 2.5, 7.5, 2.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[6.25, 18.75, 6.25, 18.75, 12.5, 37.5, 0.0, 0.0, 0.0, 0.0]","[2.5, 2.5, 5.0, 0.0, 0.0, 2.5, 2.5, 5.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.5,7.5,2.5,7.5,2.0,6.0,0.0,0.0,0.0,0.0,6.25,18.75,6.25,18.75,12.5,37.5,0.0,0.0,0.0,0.0,2.5,2.5,4.0,0.0,0.0
154672,"안녕, 티라노: 영원히, 함께",163.0,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.86,8.53,"[9.0, 9.0, 8.52, 8.63, 8.67]","[21, 79]","[1, 9, 57, 31, 2]","[1.89, 7.11, 1.89, 7.11, 1.79, 6.73, 1.81, 6.82, 1.82, 6.85]","[0.21, 0.79, 1.89, 7.11, 11.97, 45.03, 6.51, 24.49, 0.42, 1.58]","[0.09, 0.81, 5.13, 2.79, 0.18, 0.09, 0.81, 5.13, 2.79, 0.18, 0.09, 0.77, 4.86, 2.64, 0.17, 0.09, 0.78, 4.92, 2.68, 0.17, 0.09, 0.78, 4.94, 2.69, 0.17]",1.89,7.11,1.89,7.11,1.79,6.73,1.81,6.82,1.82,6.85,0.21,0.79,1.89,7.11,11.97,45.03,6.51,24.49,0.42,1.58,0.09,0.81,4.86,2.68,0.17
191677,엠마,3.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,0.0,7.67,"[0.0, 7.5, 0.0, 0.0, 8.0]","[100, 20]","[0, 67, 0, 0, 33]","[0.0, 0.0, 7.5, 1.5, 0.0, 0.0, 0.0, 0.0, 8.0, 1.6]","[0.0, 0.0, 67.0, 13.4, 0.0, 0.0, 0.0, 0.0, 33.0, 6.6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.03, 0.0, 0.0, 2.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.36, 0.0, 0.0, 2.64]",0.0,0.0,7.5,1.5,0.0,0.0,0.0,0.0,8.0,1.6,0.0,0.0,67.0,13.4,0.0,0.0,0.0,0.0,33.0,6.6,0.0,5.03,0.0,0.0,2.64
191585,맹크,15.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.09,8.0,"[0.0, 7.44, 7.17, 0.0, 0.0]","[73, 27]","[0, 60, 40, 0, 0]","[0.0, 0.0, 5.43, 2.01, 5.23, 1.94, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 43.8, 16.2, 29.2, 10.8, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.46, 2.98, 0.0, 0.0, 0.0, 4.3, 2.87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,5.43,2.01,5.23,1.94,0.0,0.0,0.0,0.0,0.0,0.0,43.8,16.2,29.2,10.8,0.0,0.0,0.0,0.0,0.0,4.46,2.87,0.0,0.0
180025,해치지않아,402.0,이 영화는 30대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.41,7.26,"[6.0, 7.06, 7.45, 7.71, 7.04]","[44, 56]","[2, 36, 28, 28, 6]","[2.64, 3.36, 3.11, 3.95, 3.28, 4.17, 3.39, 4.32, 3.1, 3.94]","[0.88, 1.12, 15.84, 20.16, 12.32, 15.68, 12.32, 15.68, 2.64, 3.36]","[0.12, 2.16, 1.68, 1.68, 0.36, 0.14, 2.54, 1.98, 1.98, 0.42, 0.15, 2.68, 2.09, 2.09, 0.45, 0.15, 2.78, 2.16, 2.16, 0.46, 0.14, 2.53, 1.97, 1.97, 0.42]",2.64,3.36,3.11,3.95,3.28,4.17,3.39,4.32,3.1,3.94,0.88,1.12,15.84,20.16,12.32,15.68,12.32,15.68,2.64,3.36,0.12,2.54,2.09,2.16,0.42
